ID	Group	Population_Count
YHC04987	Han	7581.0
YHC01506	Han	7581.0
YHC02321	Han	7581.0
YHC02056	Han	7581.0
YHC04825	Han	7581.0
YHC04268	Han	7581.0
YHC00229	Han	7581.0
YHC05061	Han	7581.0
YHC02012	Han	7581.0
YHC03921	Han	7581.0
YHC04340	Han	7581.0
YHC04143	Han	7581.0
YHC05481	Han	7581.0
YHC01688	Han	7581.0
YHC00296	Han	7581.0
YHC02370	Han	7581.0
YHC06389	Han	7581.0
YHC05254	Han	7581.0
YHC03467	Han	7581.0
YHC05495	Han	7581.0
YHC05098	Han	7581.0
YHC02741	Han	7581.0
YHC03501	Han	7581.0
YHC07846	Han	7581.0
YHC06321	Han	7581.0
YHC03711	Han	7581.0
YHC03261	Han	7581.0
YHC02492	Han	7581.0
YHC04436	Han	7581.0
YHC00656	Han	7581.0
YHC03746	Han	7581.0
YHC02312	Han	7581.0
YHC01856	Han	7581.0
YHC06972	Han	7581.0
YHC01431	Han	7581.0
YHC00110	Han	7581.0
YHC05647	Han	7581.0
YHC04585	Han	7581.0
YHC03292	Han	7581.0
YHC01469	Han	7581.0
YHC06263	Han	7581.0
YHC03087	Han	7581.0
YHC03477	Han	7581.0
YHC04074	Han	7581.0
YHC05779	Han	7581.0
YHC03435	Han	7581.0
YHC00117	Han	7581.0
YHC04150	Han	7581.0
YHC04151	Han	7581.0
YHC01928	Han	7581.0
YHC02394	Han	7581.0
YHC04175	Han	7581.0
YHC06414	Han	7581.0
YHC03196	Han	7581.0
YHC05467	Han	7581.0
YHC07113	Han	7581.0
YHC05496	Han	7581.0
YHC06563	Han	7581.0
YHC04729	Han	7581.0
YHC02115	Han	7581.0
YHC02007	Han	7581.0
YHC06246	Han	7581.0
YHC01019	Han	7581.0
YHC07004	Han	7581.0
YHC05373	Han	7581.0
YHC06926	Han	7581.0
YHC01393	Han	7581.0
YHC00168	Han	7581.0
YHC06521	Han	7581.0
YHC04410	Han	7581.0
YHC07058	Han	7581.0
YHC03933	Miao	220.0
YHC01735	Han	7581.0
YHC06747	Han	7581.0
YHC06707	Han	7581.0
YHC07462	Han	7581.0
YHC04207	Han	7581.0
YHC06388	Han	7581.0
YHC05423	Han	7581.0
YHC01904	Han	7581.0
YHC04017	Han	7581.0
YHC04646	Han	7581.0
YHC06901	Han	7581.0
YHC02095	Han	7581.0
YHC05629	Han	7581.0
YHC05453	Han	7581.0
YHC04105	Han	7581.0
YHC04055	Han	7581.0
YHC03443	Han	7581.0
YHC01337	Han	7581.0
YHC03744	Han	7581.0
YHC01463	Han	7581.0
YHC03965	Han	7581.0
YHC06755	Han	7581.0
YHC06779	Han	7581.0
YHC00929	Han	7581.0
YHC06130	Han	7581.0
YHC05322	Han	7581.0
YHC05448	Han	7581.0
YHC02044	Han	7581.0
YHC05797	Han	7581.0
YHC05565	Han	7581.0
YHC01425	Han	7581.0
YHC00268	Han	7581.0
YHC02212	Han	7581.0
YHC02979	Han	7581.0
YHC03683	Han	7581.0
YHC03536	Han	7581.0
YHC05662	Han	7581.0
YHC03064	Han	7581.0
YHC03127	Han	7581.0
YHC05023	Han	7581.0
YHC01900	Han	7581.0
YHC07605	Han	7581.0
YHC02334	Han	7581.0
YHC06303	Han	7581.0
YHC06405	Han	7581.0
YHC01907	Han	7581.0
YHC05601	Han	7581.0
YHC07575	Han	7581.0
YHC03539	Han	7581.0
YHC00033	Han	7581.0
YHC02948	Han	7581.0
YHC06879	Han	7581.0
YHC07248	Han	7581.0
YHC04198	Han	7581.0
YHC03920	Han	7581.0
YHC02643	Han	7581.0
YHC01868	Han	7581.0
YHC06056	Han	7581.0
YHC01720	Han	7581.0
YHC04502	Han	7581.0
YHC04885	Han	7581.0
YHC04129	Han	7581.0
YHC06048	Han	7581.0
YHC03314	Han	7581.0
YHC02113	Han	7581.0
YHC07467	Han	7581.0
YHC04640	Han	7581.0
YHC01827	Han	7581.0
YHC04698	Han	7581.0
YHC02565	Han	7581.0
YHC00611	Han	7581.0
YHC07553	Han	7581.0
YHC04691	Han	7581.0
YHC03799	Han	7581.0
YHC04319	Han	7581.0
YHC03617	Han	7581.0
YHC03412	Han	7581.0
YHC03180	Han	7581.0
YHC07805	Han	7581.0
YHC03195	Han	7581.0
YHC01892	Han	7581.0
YHC05520	Han	7581.0
YHC02057	Han	7581.0
YHC02635	Han	7581.0
YHC06625	Han	7581.0
YHC03287	Han	7581.0
YHC02837	Han	7581.0
YHC07189	Han	7581.0
YHC06962	Han	7581.0
YHC02399	Han	7581.0
YHC04642	Han	7581.0
YHC04606	Han	7581.0
YHC01861	Han	7581.0
YHC04445	Han	7581.0
YHC00177	Han	7581.0
YHC04861	Han	7581.0
YHC06500	Han	7581.0
YHC05960	Han	7581.0
YHC06510	Han	7581.0
YHC01887	Han	7581.0
YHC01793	Han	7581.0
YHC00206	Han	7581.0
YHC07102	Han	7581.0
YHC01493	Han	7581.0
YHC06845	Han	7581.0
YHC07002	Han	7581.0
YHC02019	Han	7581.0
YHC05078	Han	7581.0
YHC03220	Han	7581.0
YHC04697	Han	7581.0
YHC04424	Han	7581.0
YHC06176	Han	7581.0
YHC07071	Han	7581.0
YHC00187	Han	7581.0
YHC06304	Han	7581.0
YHC01475	Han	7581.0
YHC07468	Han	7581.0
YHC00278	Han	7581.0
YHC04868	Han	7581.0
YHC02368	Han	7581.0
YHC04484	Han	7581.0
YHC06240	Han	7581.0
YHC05435	Han	7581.0
YHC02498	Han	7581.0
YHC04108	Han	7581.0
YHC02189	Han	7581.0
YHC03189	Han	7581.0
YHC00888	Han	7581.0
YHC02272	Han	7581.0
YHC05491	Han	7581.0
YHC01699	Han	7581.0
YHC04223	Han	7581.0
YHC07152	Han	7581.0
YHC07746	Han	7581.0
YHC02882	Han	7581.0
YHC07368	Han	7581.0
YHC04681	Han	7581.0
YHC04605	Han	7581.0
YHC05464	Han	7581.0
YHC02546	Han	7581.0
YHC06114	Han	7581.0
YHC04576	Han	7581.0
YHC02723	Han	7581.0
YHC03852	Han	7581.0
YHC03517	Han	7581.0
YHC06725	Han	7581.0
YHC01612	Han	7581.0
YHC02825	Han	7581.0
YHC06765	Han	7581.0
YHC04032	Han	7581.0
YHC06310	Han	7581.0
YHC02234	Han	7581.0
YHC05897	Han	7581.0
YHC06349	Han	7581.0
YHC04257	Han	7581.0
YHC03126	Han	7581.0
YHC00596	Han	7581.0
YHC00237	Han	7581.0
YHC00307	Han	7581.0
YHC05571	Han	7581.0
YHC03197	Han	7581.0
YHC05548	Han	7581.0
YHC05613	Han	7581.0
YHC02127	Han	7581.0
YHC02980	Han	7581.0
YHC05664	Han	7581.0
YHC03284	Han	7581.0
YHC01035	Han	7581.0
YHC00358	Han	7581.0
YHC02969	Han	7581.0
YHC00159	Han	7581.0
YHC02241	Han	7581.0
YHC02470	Han	7581.0
YHC03185	Han	7581.0
YHC04294	Han	7581.0
YHC05656	Han	7581.0
YHC04796	Han	7581.0
YHC04263	Han	7581.0
YHC03869	Han	7581.0
YHC05554	Han	7581.0
YHC02226	Han	7581.0
YHC04078	Han	7581.0
YHC03911	Han	7581.0
YHC05551	Han	7581.0
YHC06532	Han	7581.0
YHC05303	Han	7581.0
YHC06944	Han	7581.0
YHC04361	Miao	220.0
YHC01008	Miao	220.0
YHC04391	Han	7581.0
YHC04185	Han	7581.0
YHC07395	Han	7581.0
YHC02754	Han	7581.0
YHC07672	Han	7581.0
YHC01666	Han	7581.0
YHC02833	Han	7581.0
YHC06178	Han	7581.0
YHC02805	Han	7581.0
YHC02824	Han	7581.0
YHC07270	Han	7581.0
YHC07315	Han	7581.0
YHC05156	Han	7581.0
YHC00988	Han	7581.0
YHC02623	Han	7581.0
YHC02976	Han	7581.0
YHC07271	Han	7581.0
YHC05102	Han	7581.0
YHC02751	Han	7581.0
YHC07828	Han	7581.0
YHC03662	Han	7581.0
YHC05082	Han	7581.0
YHC05245	Han	7581.0
YHC02775	Han	7581.0
YHC07580	Han	7581.0
YHC02746	Han	7581.0
YHC07218	Han	7581.0
YHC03655	Han	7581.0
YHC04853	Han	7581.0
YHC03273	Han	7581.0
YHC06033	Han	7581.0
YHC03581	Han	7581.0
YHC03844	Han	7581.0
YHC00046	Han	7581.0
YHC04588	Han	7581.0
YHC06020	Han	7581.0
YHC02160	Han	7581.0
YHC02267	Han	7581.0
YHC03659	Han	7581.0
YHC01721	Han	7581.0
YHC00362	Han	7581.0
YHC01377	Han	7581.0
YHC01412	Han	7581.0
YHC03587	Han	7581.0
YHC03368	Han	7581.0
YHC00942	Han	7581.0
YHC06203	Han	7581.0
YHC04495	Han	7581.0
YHC00653	Han	7581.0
YHC06758	Han	7581.0
YHC03664	Han	7581.0
YHC06191	Han	7581.0
YHC06311	Han	7581.0
YHC06421	Han	7581.0
YHC00343	Han	7581.0
YHC05094	Han	7581.0
YHC03276	Han	7581.0
YHC06663	Han	7581.0
YHC00196	Han	7581.0
YHC03601	Han	7581.0
YHC07504	Han	7581.0
YHC04745	Han	7581.0
YHC05340	Han	7581.0
YHC05497	Han	7581.0
YHC04011	Han	7581.0
YHC03432	Han	7581.0
YHC01440	Han	7581.0
YHC02460	Han	7581.0
YHC03308	Han	7581.0
YHC05568	Han	7581.0
YHC03475	Han	7581.0
YHC02482	Han	7581.0
YHC03057	Han	7581.0
YHC06003	Han	7581.0
YHC02235	Han	7581.0
YHC02002	Han	7581.0
YHC00076	Han	7581.0
YHC01473	Han	7581.0
YHC01684	Han	7581.0
YHC00953	Han	7581.0
YHC00891	Han	7581.0
YHC06606	Han	7581.0
YHC00151	Han	7581.0
YHC00146	Han	7581.0
YHC07877	Han	7581.0
YHC07875	Han	7581.0
YHC01696	Han	7581.0
YHC05068	Han	7581.0
YHC00924	Han	7581.0
YHC04842	Han	7581.0
YHC04003	Han	7581.0
YHC03968	Han	7581.0
YHC04843	Han	7581.0
YHC06320	Han	7581.0
YHC03317	Han	7581.0
YHC00373	Han	7581.0
YHC04819	Han	7581.0
YHC03455	Han	7581.0
YHC05910	Han	7581.0
YHC04184	Han	7581.0
YHC04419	Miao	220.0
YHC04019	Han	7581.0
YHC06791	Han	7581.0
YHC00620	Han	7581.0
YHC02186	Han	7581.0
YHC02914	Han	7581.0
YHC01659	Han	7581.0
YHC03490	Han	7581.0
YHC07432	Han	7581.0
YHC02936	Han	7581.0
YHC06187	Han	7581.0
YHC04231	Han	7581.0
YHC01631	Han	7581.0
YHC07473	Han	7581.0
YHC03696	Han	7581.0
YHC01791	Han	7581.0
YHC03793	Han	7581.0
YHC01829	Han	7581.0
YHC06843	Han	7581.0
YHC06805	Han	7581.0
YHC02298	Han	7581.0
YHC03303	Han	7581.0
YHC02387	Han	7581.0
YHC04823	Han	7581.0
YHC06693	Han	7581.0
YHC01773	Han	7581.0
YHC04356	Han	7581.0
YHC03210	Han	7581.0
YHC00191	Han	7581.0
YHC07074	Han	7581.0
YHC06470	Han	7581.0
YHC02505	Han	7581.0
YHC01865	Han	7581.0
YHC01055	Han	7581.0
YHC05645	Han	7581.0
YHC02662	Han	7581.0
YHC05806	Han	7581.0
YHC00338	Han	7581.0
YHC07475	Han	7581.0
YHC06415	Han	7581.0
YHC04375	Han	7581.0
YHC06461	Han	7581.0
YHC03967	Han	7581.0
YHC03082	Han	7581.0
YHC03389	Han	7581.0
YHC02041	Han	7581.0
YHC05999	Han	7581.0
YHC06486	Han	7581.0
YHC05871	Han	7581.0
YHC00171	Han	7581.0
YHC00661	Han	7581.0
YHC07146	Han	7581.0
YHC06933	Han	7581.0
YHC03663	Han	7581.0
YHC07507	Han	7581.0
YHC02845	Han	7581.0
YHC03410	Han	7581.0
YHC05335	Han	7581.0
YHC04661	Han	7581.0
YHC06891	Han	7581.0
YHC01352	Han	7581.0
YHC03241	Han	7581.0
YHC02551	Han	7581.0
YHC06907	Han	7581.0
YHC06278	Han	7581.0
YHC06537	Han	7581.0
YHC07138	Han	7581.0
YHC03821	Han	7581.0
YHC03333	Han	7581.0
YHC03381	Han	7581.0
YHC01056	Han	7581.0
YHC07449	Han	7581.0
YHC07573	Han	7581.0
YHC01518	Han	7581.0
YHC06912	Han	7581.0
YHC03963	Han	7581.0
YHC02401	Han	7581.0
YHC03253	Han	7581.0
YHC01542	Han	7581.0
YHC02431	Han	7581.0
YHC01885	Han	7581.0
YHC03383	Han	7581.0
YHC04347	Han	7581.0
YHC04471	Han	7581.0
YHC04222	Han	7581.0
YHC02220	Han	7581.0
YHC07105	Han	7581.0
YHC01600	Han	7581.0
YHC00050	Han	7581.0
YHC05583	Han	7581.0
YHC06124	Han	7581.0
YHC01540	Han	7581.0
YHC03079	Han	7581.0
YHC00935	Han	7581.0
YHC04668	Han	7581.0
YHC06508	Han	7581.0
YHC03198	Han	7581.0
YHC03380	Han	7581.0
YHC01374	Han	7581.0
YHC02055	Han	7581.0
YHC02156	Han	7581.0
YHC00173	Han	7581.0
YHC03013	Han	7581.0
YHC04255	Han	7581.0
YHC01744	Han	7581.0
YHC03171	Han	7581.0
YHC02230	Han	7581.0
YHC07514	Han	7581.0
YHC00245	Han	7581.0
YHC06476	Han	7581.0
YHC02129	Han	7581.0
YHC06057	Han	7581.0
YHC06325	Han	7581.0
YHC06149	Han	7581.0
YHC05401	Han	7581.0
YHC02102	Han	7581.0
YHC01713	Han	7581.0
YHC01344	Han	7581.0
YHC05934	Han	7581.0
YHC00628	Han	7581.0
YHC05371	Han	7581.0
YHC01525	Han	7581.0
YHC01032	Han	7581.0
YHC04061	Han	7581.0
YHC02278	Han	7581.0
YHC03638	Han	7581.0
YHC05655	Han	7581.0
YHC06169	Han	7581.0
YHC06361	Han	7581.0
YHC00006	Han	7581.0
YHC02927	Han	7581.0
YHC01639	Han	7581.0
YHC00034	Han	7581.0
YHC04669	Han	7581.0
YHC06516	Han	7581.0
YHC06737	Han	7581.0
YHC04421	Han	7581.0
YHC07112	Han	7581.0
YHC01379	Han	7581.0
YHC02521	Han	7581.0
YHC05826	Han	7581.0
YHC05429	Han	7581.0
YHC03731	Han	7581.0
YHC06598	Han	7581.0
YHC04768	Han	7581.0
YHC03689	Han	7581.0
YHC04379	Han	7581.0
YHC02548	Han	7581.0
YHC04876	Han	7581.0
YHC05810	Han	7581.0
YHC06575	Han	7581.0
YHC05319	Han	7581.0
YHC03884	Han	7581.0
YHC06699	Han	7581.0
YHC06987	Han	7581.0
YHC07157	Han	7581.0
YHC07603	Han	7581.0
YHC03055	Han	7581.0
YHC04466	Han	7581.0
YHC06838	Han	7581.0
YHC05294	Han	7581.0
YHC04035	Han	7581.0
YHC03743	Han	7581.0
YHC00654	Han	7581.0
YHC02808	Han	7581.0
YHC02476	Han	7581.0
YHC07008	Han	7581.0
YHC05524	Han	7581.0
YHC01515	Han	7581.0
YHC06211	Han	7581.0
YHC02288	Han	7581.0
YHC00315	Han	7581.0
YHC02406	Han	7581.0
YHC01295	Han	7581.0
YHC05809	Han	7581.0
YHC02629	Han	7581.0
YHC02215	Han	7581.0
YHC03560	Han	7581.0
YHC00917	Han	7581.0
YHC01603	Han	7581.0
YHC07624	Han	7581.0
YHC04152	Han	7581.0
YHC04329	Han	7581.0
YHC03207	Han	7581.0
YHC07081	Han	7581.0
YHC06876	Han	7581.0
YHC03484	Han	7581.0
YHC04330	Han	7581.0
YHC01926	Han	7581.0
YHC07505	Han	7581.0
YHC01532	Han	7581.0
YHC06215	Zang	525.0
YHC04351	Han	7581.0
YHC00038	Han	7581.0
YHC03729	Han	7581.0
YHC01605	Han	7581.0
YHC00319	Han	7581.0
YHC07907	Han	7581.0
YHC01027	Han	7581.0
YHC01280	Han	7581.0
YHC06914	Han	7581.0
YHC01694	Han	7581.0
YHC04469	Han	7581.0
YHC07159	Han	7581.0
YHC02104	Han	7581.0
YHC01523	Han	7581.0
YHC04939	Han	7581.0
YHC00593	Han	7581.0
YHC06902	Han	7581.0
YHC02279	Han	7581.0
YHC03834	Han	7581.0
YHC04826	Han	7581.0
YHC05281	Han	7581.0
YHC03305	Han	7581.0
YHC06798	Han	7581.0
YHC04287	Han	7581.0
YHC03463	Han	7581.0
YHC06588	Man	23.0
YHC04860	Han	7581.0
YHC03835	Han	7581.0
YHC05416	Han	7581.0
YHC03918	Man	23.0
YHC03365	Han	7581.0
YHC04195	Han	7581.0
YHC05556	Han	7581.0
YHC06966	Han	7581.0
YHC06322	Han	7581.0
YHC00313	Han	7581.0
YHC07415	Han	7581.0
YHC01627	Han	7581.0
YHC03125	Han	7581.0
YHC06877	Han	7581.0
YHC01485	Han	7581.0
YHC05342	Han	7581.0
YHC03073	Han	7581.0
YHC02625	Han	7581.0
YHC06288	Han	7581.0
YHC00181	Han	7581.0
YHC04577	Han	7581.0
YHC06396	Han	7581.0
YHC04738	Han	7581.0
YHC03070	Han	7581.0
YHC07049	Han	7581.0
YHC03598	Han	7581.0
YHC00960	Han	7581.0
YHC04578	Han	7581.0
YHC02509	Han	7581.0
YHC05964	Han	7581.0
YHC02527	Han	7581.0
YHC03122	Han	7581.0
YHC03052	Han	7581.0
YHC06853	Han	7581.0
YHC02473	Han	7581.0
YHC04293	Han	7581.0
YHC04637	Han	7581.0
YHC01804	Han	7581.0
YHC03037	Han	7581.0
YHC02445	Han	7581.0
YHC02814	Han	7581.0
YHC05787	Han	7581.0
YHC01474	Han	7581.0
YHC05535	Han	7581.0
YHC02534	Han	7581.0
YHC01646	Han	7581.0
YHC01620	Han	7581.0
YHC03615	Han	7581.0
YHC03374	Han	7581.0
YHC06481	Han	7581.0
YHC04208	Han	7581.0
YHC02357	Han	7581.0
YHC03883	Han	7581.0
YHC02123	Han	7581.0
YHC04229	Han	7581.0
YHC01466	Han	7581.0
YHC00051	Han	7581.0
YHC05364	Han	7581.0
YHC02204	Han	7581.0
YHC03223	Han	7581.0
YHC02125	Han	7581.0
YHC02585	Han	7581.0
YHC01623	Han	7581.0
YHC04925	Han	7581.0
YHC04364	Han	7581.0
YHC01988	Han	7581.0
YHC00898	Han	7581.0
YHC02917	Han	7581.0
YHC03627	Han	7581.0
YHC02523	Han	7581.0
YHC04793	Han	7581.0
YHC06986	Han	7581.0
YHC04345	Han	7581.0
YHC00139	Han	7581.0
YHC01833	Han	7581.0
YHC04881	Han	7581.0
YHC02608	Han	7581.0
YHC01681	Han	7581.0
YHC01890	Han	7581.0
YHC06774	Han	7581.0
YHC02181	Han	7581.0
YHC04624	Han	7581.0
YHC06378	Han	7581.0
YHC05260	Han	7581.0
YHC02504	Han	7581.0
YHC02363	Han	7581.0
YHC03910	Han	7581.0
YHC05447	Han	7581.0
YHC07381	Han	7581.0
YHC06440	Han	7581.0
YHC05644	Han	7581.0
YHC01397	Han	7581.0
YHC00910	Han	7581.0
YHC06677	Han	7581.0
YHC07524	Han	7581.0
YHC07142	Han	7581.0
YHC03181	Han	7581.0
YHC03675	Han	7581.0
YHC00222	Han	7581.0
YHC03642	Han	7581.0
YHC04376	Han	7581.0
YHC03592	Han	7581.0
YHC01310	Han	7581.0
YHC01767	Han	7581.0
YHC03639	Han	7581.0
YHC05651	Han	7581.0
YHC02248	Han	7581.0
YHC01281	Zang	525.0
YHC03657	Han	7581.0
YHC03159	Han	7581.0
YHC07536	Han	7581.0
YHC05407	Han	7581.0
YHC03080	Han	7581.0
YHC05328	Han	7581.0
YHC03722	Han	7581.0
YHC01411	Han	7581.0
YHC04089	Han	7581.0
YHC05898	Han	7581.0
YHC04349	Han	7581.0
YHC00377	Han	7581.0
YHC06866	Han	7581.0
YHC00356	Han	7581.0
YHC07872	Han	7581.0
YHC04174	Han	7581.0
YHC07590	Han	7581.0
YHC03520	Han	7581.0
YHC06990	Han	7581.0
YHC05991	Han	7581.0
YHC01707	Han	7581.0
YHC05833	Han	7581.0
YHC06591	Han	7581.0
YHC04656	Han	7581.0
YHC03109	Han	7581.0
YHC02503	Han	7581.0
YHC02206	Han	7581.0
YHC07089	Han	7581.0
YHC03890	Han	7581.0
YHC05075	Han	7581.0
YHC04015	Han	7581.0
YHC02850	Han	7581.0
YHC01817	Han	7581.0
YHC01297	Han	7581.0
YHC06711	Han	7581.0
YHC01429	Han	7581.0
YHC00095	Han	7581.0
YHC01929	Han	7581.0
YHC06306	Han	7581.0
YHC06850	Han	7581.0
YHC06710	Han	7581.0
YHC05611	Han	7581.0
YHC01395	Han	7581.0
YHC01041	Han	7581.0
YHC00602	Han	7581.0
YHC01459	Han	7581.0
YHC05509	Han	7581.0
YHC05939	Han	7581.0
YHC03074	Han	7581.0
YHC01591	Han	7581.0
YHC01408	Han	7581.0
YHC05353	Han	7581.0
YHC05433	Han	7581.0
YHC01807	Han	7581.0
YHC04127	Han	7581.0
YHC02630	Han	7581.0
YHC01822	Han	7581.0
YHC01392	Han	7581.0
YHC03593	Han	7581.0
YHC00305	Han	7581.0
YHC04169	Han	7581.0
YHC02944	Han	7581.0
YHC02097	Han	7581.0
YHC05079	Han	7581.0
YHC01650	Han	7581.0
YHC03481	Han	7581.0
YHC03544	Han	7581.0
YHC07231	Han	7581.0
YHC02550	Han	7581.0
YHC02560	Han	7581.0
YHC00165	Han	7581.0
YHC01492	Han	7581.0
YHC01637	Han	7581.0
YHC07548	Han	7581.0
YHC00865	Han	7581.0
YHC01657	Han	7581.0
YHC00323	Han	7581.0
YHC07689	Han	7581.0
YHC04370	Han	7581.0
YHC05324	Han	7581.0
YHC04190	Han	7581.0
YHC02184	Han	7581.0
YHC03595	Han	7581.0
YHC05041	Han	7581.0
YHC07427	Han	7581.0
YHC07471	Han	7581.0
YHC06064	Han	7581.0
YHC02023	Han	7581.0
YHC01991	Han	7581.0
YHC01480	Han	7581.0
YHC02039	Han	7581.0
YHC02161	Han	7581.0
YHC05440	Han	7581.0
YHC07903	Han	7581.0
YHC06636	Han	7581.0
YHC00976	Han	7581.0
YHC00052	Han	7581.0
YHC01558	Han	7581.0
YHC05992	Han	7581.0
YHC02311	Han	7581.0
YHC03163	Han	7581.0
YHC01033	Han	7581.0
YHC00232	Han	7581.0
YHC04164	Han	7581.0
YHC04746	Han	7581.0
YHC06095	Han	7581.0
YHC05099	Han	7581.0
YHC02632	Han	7581.0
YHC07103	Han	7581.0
YHC07474	Han	7581.0
YHC00659	Han	7581.0
YHC00009	Han	7581.0
YHC00035	Han	7581.0
YHC00925	Han	7581.0
YHC06915	Han	7581.0
YHC04604	Han	7581.0
YHC03953	Han	7581.0
YHC00284	Han	7581.0
YHC01633	Han	7581.0
YHC04561	Han	7581.0
YHC06865	Han	7581.0
YHC04213	Han	7581.0
YHC05609	Han	7581.0
YHC04655	Han	7581.0
YHC06375	Han	7581.0
YHC05398	Han	7581.0
YHC02451	Han	7581.0
YHC05646	Han	7581.0
YHC03242	Han	7581.0
YHC02163	Han	7581.0
YHC06793	Han	7581.0
YHC06010	Han	7581.0
YHC01333	Han	7581.0
YHC03262	Han	7581.0
YHC02747	Han	7581.0
YHC04931	Han	7581.0
YHC00182	Han	7581.0
YHC06488	Han	7581.0
YHC03015	Han	7581.0
YHC05500	Han	7581.0
YHC07614	Han	7581.0
YHC03156	Han	7581.0
YHC04176	Han	7581.0
YHC03062	Han	7581.0
YHC07517	Han	7581.0
YHC07041	Han	7581.0
YHC03175	Han	7581.0
YHC04506	Han	7581.0
YHC05617	Han	7581.0
YHC03301	Han	7581.0
YHC05463	Han	7581.0
YHC07200	Han	7581.0
YHC07273	Han	7581.0
YHC01000	Han	7581.0
YHC06133	Han	7581.0
YHC04834	Han	7581.0
YHC03908	Han	7581.0
YHC06949	Han	7581.0
YHC05431	Han	7581.0
YHC02990	Han	7581.0
YHC01775	Han	7581.0
YHC00148	Han	7581.0
YHC07617	Han	7581.0
YHC07616	Han	7581.0
YHC01896	Han	7581.0
YHC00877	Han	7581.0
YHC01677	Han	7581.0
YHC00361	Han	7581.0
YHC07522	Han	7581.0
YHC02392	Han	7581.0
YHC04594	Han	7581.0
YHC06857	Han	7581.0
YHC06036	Han	7581.0
YHC06816	Han	7581.0
YHC02839	Han	7581.0
YHC01992	Han	7581.0
YHC02628	Han	7581.0
YHC04599	Han	7581.0
YHC07001	Han	7581.0
YHC06466	Han	7581.0
YHC05397	Han	7581.0
YHC02432	Han	7581.0
YHC00086	Han	7581.0
YHC02896	Han	7581.0
YHC04531	Han	7581.0
YHC04626	Han	7581.0
YHC07147	Han	7581.0
YHC05661	Han	7581.0
YHC02464	Han	7581.0
YHC00018	Han	7581.0
YHC03280	Han	7581.0
YHC04902	Han	7581.0
YHC02333	Han	7581.0
YHC01718	Han	7581.0
YHC00160	Han	7581.0
YHC03032	Han	7581.0
YHC04063	Han	7581.0
YHC04346	Han	7581.0
YHC06055	Han	7581.0
YHC01634	Han	7581.0
YHC04862	Han	7581.0
YHC04922	Han	7581.0
YHC07412	Han	7581.0
YHC05814	Han	7581.0
YHC05264	Man	23.0
YHC05530	Han	7581.0
YHC06739	Han	7581.0
YHC06018	Han	7581.0
YHC03584	Han	7581.0
YHC03936	Han	7581.0
YHC06387	Han	7581.0
YHC03345	Han	7581.0
YHC06419	Han	7581.0
YHC01788	Han	7581.0
YHC05894	Han	7581.0
YHC00671	Han	7581.0
YHC04060	Han	7581.0
YHC00236	Han	7581.0
YHC06193	Han	7581.0
YHC06541	Han	7581.0
YHC02337	Han	7581.0
YHC00304	Han	7581.0
YHC03147	Han	7581.0
YHC05963	Han	7581.0
YHC04583	Han	7581.0
YHC04908	Han	7581.0
YHC05550	Han	7581.0
YHC04643	Han	7581.0
YHC06685	Man	23.0
YHC00042	Han	7581.0
YHC06807	Han	7581.0
YHC05337	Han	7581.0
YHC04433	Han	7581.0
YHC04022	Han	7581.0
YHC06045	Han	7581.0
YHC03495	Han	7581.0
YHC06829	Han	7581.0
YHC06899	Han	7581.0
YHC05478	Han	7581.0
YHC05358	Han	7581.0
YHC01831	Han	7581.0
YHC00225	Han	7581.0
YHC01487	Man	23.0
YHC01879	Han	7581.0
YHC03577	Han	7581.0
YHC07221	Han	7581.0
YHC03943	Han	7581.0
YHC05782	Han	7581.0
YHC02318	Han	7581.0
YHC05222	Han	7581.0
YHC05627	Han	7581.0
YHC04434	Han	7581.0
YHC06763	Han	7581.0
YHC06955	Han	7581.0
YHC00121	Han	7581.0
YHC02517	Han	7581.0
YHC05408	Han	7581.0
YHC01727	Han	7581.0
YHC02225	Han	7581.0
YHC07003	Han	7581.0
YHC01823	Han	7581.0
YHC02254	Han	7581.0
YHC04418	Han	7581.0
YHC01922	Han	7581.0
YHC03224	Han	7581.0
YHC04813	Han	7581.0
YHC01267	Han	7581.0
YHC04107	Han	7581.0
YHC06611	Han	7581.0
YHC07215	Han	7581.0
YHC02013	Han	7581.0
YHC05046	Han	7581.0
YHC04579	Han	7581.0
YHC06982	Han	7581.0
YHC03749	Han	7581.0
YHC04638	Han	7581.0
YHC07094	Han	7581.0
YHC02293	Han	7581.0
YHC04458	Han	7581.0
YHC05815	Han	7581.0
YHC05441	Han	7581.0
YHC04949	Man	23.0
YHC02256	Han	7581.0
YHC03006	Han	7581.0
YHC01400	Han	7581.0
YHC04866	Han	7581.0
YHC04709	Han	7581.0
YHC00364	Han	7581.0
YHC01850	Han	7581.0
YHC07133	Han	7581.0
YHC03717	Han	7581.0
YHC06654	Han	7581.0
YHC07443	Han	7581.0
YHC03173	Han	7581.0
YHC04438	Han	7581.0
YHC01424	Han	7581.0
YHC03876	Han	7581.0
YHC00023	Han	7581.0
YHC07121	Han	7581.0
YHC01478	Han	7581.0
YHC04084	Han	7581.0
YHC02982	Han	7581.0
YHC05018	Han	7581.0
YHC04144	Han	7581.0
YHC03833	Han	7581.0
YHC03101	Han	7581.0
YHC02900	Han	7581.0
YHC04302	Han	7581.0
YHC07045	Han	7581.0
YHC00672	Han	7581.0
YHC01376	Han	7581.0
YHC02486	Han	7581.0
